Epoch: 0 Validation Loss: 289.4965513907745 CholecT45 mAP: 0.23256389327253835 
Epoch: 1 Validation Loss: 280.4935197895715 CholecT45 mAP: 0.3063316337147649 
Epoch: 2 Validation Loss: 282.0104907597857 CholecT45 mAP: 0.30463086176628285 
Epoch: 3 Validation Loss: 291.7002007850462 CholecT45 mAP: 0.330298928348089 
Epoch: 4 Validation Loss: 282.0107806305107 CholecT45 mAP: 0.3247217419623548 
Epoch: 5 Validation Loss: 279.64868698882805 CholecT45 mAP: 0.33124393332620594 
Epoch: 6 Validation Loss: 288.65229933490156 CholecT45 mAP: 0.3435511118536766 
Epoch: 7 Validation Loss: 287.1625593802351 CholecT45 mAP: 0.3378424239742079 
Epoch: 8 Validation Loss: 278.9854703680808 CholecT45 mAP: 0.3432301613490676 
Epoch: 9 Validation Loss: 286.554392552892 CholecT45 mAP: 0.33923062514181596 
Epoch: 10 Validation Loss: 294.04672938978655 CholecT45 mAP: 0.32593284547638285 
Epoch: 11 Validation Loss: 286.0586246261492 CholecT45 mAP: 0.3449792060605336 
Epoch: 12 Validation Loss: 294.32410556877977 CholecT45 mAP: 0.3410664831623417 
Epoch: 13 Validation Loss: 290.8291826602854 CholecT45 mAP: 0.3362408463075161 
Epoch: 14 Validation Loss: 298.471941572332 CholecT45 mAP: 0.33018159435635686 
Epoch: 15 Validation Loss: 285.8650536389197 CholecT45 mAP: 0.3415150459461549 
Epoch: 16 Validation Loss: 293.58039974661403 CholecT45 mAP: 0.34265872457658914 
Epoch: 17 Validation Loss: 279.0792477268359 CholecT45 mAP: 0.3492974198429154 
Epoch: 18 Validation Loss: 282.9413681283297 CholecT45 mAP: 0.3425157084437611 
Epoch: 19 Validation Loss: 283.2565768496668 CholecT45 mAP: 0.3511792550376308 
Epoch: 20 Validation Loss: 279.6733478675004 CholecT45 mAP: 0.3491486541126704 
Epoch: 21 Validation Loss: 282.0216792388524 CholecT45 mAP: 0.34984245438991185 
Epoch: 22 Validation Loss: 285.3278893494124 CholecT45 mAP: 0.3488169982285237 
Epoch: 23 Validation Loss: 276.90916171629436 CholecT45 mAP: 0.3590963077911117 
Epoch: 24 Validation Loss: 283.5545872895095 CholecT45 mAP: 0.35771492724065895 
Epoch: 25 Validation Loss: 285.2907782603559 CholecT45 mAP: 0.3604732929148388 
Epoch: 26 Validation Loss: 281.45457370154594 CholecT45 mAP: 0.35660738643643797 
Epoch: 27 Validation Loss: 283.90245137698344 CholecT45 mAP: 0.35565858270800105 
Epoch: 28 Validation Loss: 281.83783087231365 CholecT45 mAP: 0.3536007509458823 
Epoch: 29 Validation Loss: 283.51666590793224 CholecT45 mAP: 0.3529751143529429 
Epoch: 30 Validation Loss: 285.1371293680837 CholecT45 mAP: 0.35572535230286034 
Epoch: 31 Validation Loss: 286.052045896876 CholecT45 mAP: 0.36231335553153377 
Epoch: 32 Validation Loss: 282.12522935607507 CholecT45 mAP: 0.35411302911222803 
Epoch: 33 Validation Loss: 282.26448405291063 CholecT45 mAP: 0.35728506661456133 
Epoch: 34 Validation Loss: 284.2627400276125 CholecT45 mAP: 0.36083142195368156 
Epoch: 35 Validation Loss: 280.4028034511123 CholecT45 mAP: 0.3600186633410372 
Epoch: 36 Validation Loss: 284.0855252603943 CholecT45 mAP: 0.3595919148941077 
Epoch: 37 Validation Loss: 282.7597556385068 CholecT45 mAP: 0.3602277112716977 
Epoch: 38 Validation Loss: 281.87903929793663 CholecT45 mAP: 0.3605710077327114 
Epoch: 39 Validation Loss: 281.5729194851123 CholecT45 mAP: 0.35954432480482257 
